blocker_type,feature_introduced,move_limit,objective_type,objective_amount,avg_daily_wins_before_first_attempt,avg_daily_attempts_before_first_attempt,avg_active_day_on_first_attempt,near_loss_wins_2_or_less_moves,near_win_losses_5_percent_or_less_objective,level_number,labeled_difficulty,median_attempts_per_winner,players,mid_match_quits,attempts,wins,first_attempt_win_streak_tier_0,first_attempt_win_streak_tier_1,first_attempt_win_streak_tier_2,first_attempt_win_streak_tier_3,median_moves_remaining_win,median_objective_pct_remaining_loss,median_base_coins_rewarded_win,median_move_coins_rewarded,first_attempt_winstreak_tier_1_wins,first_attempt_winstreak_tier_2_wins,first_attempt_winstreak_tier_3_wins,extra_moves_offered,extra_moves_purchased,extra_moves_wins,gold_extra_move_purchased,median_pgb_inventory_amount_first_attempt,median_igb_inventory_amount_first_attempt,median_gold_inventory_amount_first_attempt,median_customer_gold_inventory_amount_first_attempt,median_90th_percentile_customer_gold_inventory_amount_first_attempt,median_95th_percentile_customer_gold_inventory_amount_first_attempt,median_99th_percentile_customer_gold_inventory_amount_first_attempt,pgb_purchased,gold_pgb_sink,pgb_amount_used,igb_purchased,igb_gold_pbg_sink,igb_amount_used,average_moves_coins_rewarded,balance_patch_version,retained_players_to_next_level
bomb bubble bubble_spawner candy waffle,,27,bubble waffle,120,26.657894736842106,55.01315789473684,35.69736842105263,10,0,281,normal,1.0,75,2,78,76,1,9,19,47,10.0,,,,9,19,47,,1,1,,26.5,16.0,2562.5,815.0,1726.0,1726.0,1726.0,,,50,,,,,1.0.1746,75
bomb bubble bubble_spawner candy waffle,,27,bubble waffle,120,21.072727272727274,43.41818181818182,47.81818181818182,1,0,281,normal,1.0,55,1,56,55,0,6,25,24,11.0,,,,6,25,24,,0,0,,34.0,14.0,3535.0,3736.0,93995.0,93995.0,93995.0,,,33,,,,,1.0.1781,55
bomb bubble bubble_spawner candy waffle,,27,bubble waffle,120,43.93617021276596,90.85106382978724,51.12765957446808,1,0,281,normal,1.0,47,0,47,47,0,7,16,24,10.0,,,,7,16,24,,0,0,,16.0,18.0,3259.0,1709.0,6330.0,6346.0,6346.0,,,32,,,,,1.0.1820,47
bomb bubble bubble_spawner candy waffle,,27,bubble waffle,120,34.484375,71.46875,36.1875,3,0,281,normal,1.0,64,0,65,65,0,8,16,40,9.0,0.175,,,7,16,40,1,0,0,,30.5,17.5,6253.0,3220.0,27814.0,27814.0,28542.0,,,50,,,,,1.0.1895,64
candy cookie jelly milkshake plus3_red_white_candy,,23,cookie jelly,65,27.85333333333333,57.42666666666667,35.266666666666666,45,4,282,normal,1.0,76,4,103,99,0,1,10,64,2.0,0.24615384615384617,,,0,5,60,23,9,8,,26.0,17.0,2511.0,872.0,1911.0,1911.0,1911.0,,,62,,,,,1.0.1746,76
candy cookie jelly milkshake plus3_red_white_candy,,23,cookie jelly,65,21.70909090909091,44.72727272727273,47.89090909090909,31,7,282,normal,1.0,55,3,100,97,0,0,6,49,2.0,0.15384615384615385,,,0,2,39,42,3,3,,34.0,14.0,3579.0,3769.0,94033.0,94033.0,94033.0,,,47,,,,,1.0.1781,54
candy cookie jelly milkshake plus3_red_white_candy,,23,cookie jelly,65,44.234042553191486,91.36170212765957,51.170212765957444,32,10,282,normal,1.0,49,4,79,75,0,0,7,40,0.0,0.09230769230769231,,,0,5,32,29,3,3,,16.0,18.0,3279.0,1752.0,6350.0,6395.0,6395.0,,,51,,,,,1.0.1820,49
candy cookie jelly milkshake plus3_red_white_candy,,23,cookie jelly,65,35.515625,73.515625,36.1875,30,4,282,normal,1.0,64,2,85,83,0,1,7,56,3.0,0.15384615384615385,,,0,4,50,19,4,4,,30.5,17.5,6289.0,3322.0,27854.0,27854.0,28588.0,,,50,,,,,1.0.1895,64
candy chocolate soda soda_can,,25,chocolate soda soda_can,53,27.166666666666668,56.03846153846154,36.717948717948715,29,1,283,normal,1.0,76,4,96,92,0,12,0,66,4.0,0.3018867924528302,,,7,0,64,16,15,10,,25.5,16.0,2326.0,1042.5,2142.0,2142.0,2142.0,,,58,,,,,1.0.1746,76
candy chocolate soda soda_can,,25,chocolate soda soda_can,53,21.87272727272727,45.054545454545455,48.8,16,0,283,normal,1.0,54,4,67,63,0,14,0,41,4.0,0.16981132075471697,,,11,0,39,9,4,4,,34.0,14.0,3421.0,3421.0,94064.0,94064.0,94064.0,,,30,,,,,1.0.1781,54
candy chocolate soda soda_can,,25,chocolate soda soda_can,53,35.89795918367347,74.63265306122449,53.63265306122449,16,0,283,normal,1.0,49,1,72,71,0,11,0,38,4.0,0.36792452830188677,,,7,0,32,22,1,1,,21.0,18.0,3303.0,1771.0,6385.0,6419.0,6419.0,,,42,,,,,1.0.1820,48
candy chocolate soda soda_can,,25,chocolate soda soda_can,53,35.578125,73.625,36.234375,21,0,283,normal,1.0,64,3,75,72,0,10,0,54,4.5,0.330188679245283,,,6,0,49,10,7,7,,30.5,17.5,6318.0,3358.0,27878.0,27878.0,28618.0,,,50,,,,,1.0.1895,64
candy licorice_machine waffle,,28,licorice waffle,51,28.30263157894737,58.31578947368421,37.223684210526315,9,2,284,normal,1.0,76,1,79,78,0,6,7,63,8.0,0.0196078431372549,,,5,6,63,2,3,2,,26.0,16.0,2367.5,1064.0,2164.0,2164.0,2164.0,,,46,,,,,1.0.1746,76
candy licorice_machine waffle,,28,licorice waffle,51,22.555555555555557,46.425925925925924,48.7962962962963,5,0,284,normal,1.0,54,1,55,54,0,5,11,38,9.0,,,,5,11,38,,1,1,,35.0,14.0,3378.0,2535.0,94082.0,94082.0,94082.0,,,35,,,,,1.0.1781,54
candy licorice_machine waffle,,28,licorice waffle,51,37.6875,78.27083333333333,54.229166666666664,5,1,284,normal,1.0,48,0,50,50,0,10,7,31,9.5,0.049019607843137254,,,8,7,31,2,1,1,,21.5,17.5,3340.0,1796.0,6408.0,6460.0,6460.0,,,29,,,,,1.0.1820,47
candy licorice_machine waffle,,28,licorice waffle,51,36.55555555555556,75.60317460317461,36.41269841269841,6,0,284,normal,1.0,63,1,63,62,0,7,6,50,10.0,,,,7,6,49,,0,0,,31.0,18.0,6253.0,2535.0,27929.0,27929.0,28650.0,,,42,,,,,1.0.1895,62
blueberry_melon bubblegum candy red_white_candy_machine,,25,blueberry red_white_candy,24,28.037974683544302,57.75949367088607,38.68354430379747,48,1,285,hard,1.0,78,23,211,188,0,2,5,72,1.0,0.6666666666666666,,,1,3,52,115,39,23,,29.0,16.0,2814.0,1097.0,2188.0,2188.0,2188.0,,,170,,,,,1.0.1746,77
blueberry_melon bubblegum candy red_white_candy_machine,,25,blueberry red_white_candy,24,23.01851851851852,47.370370370370374,48.870370370370374,30,3,285,hard,1.0,55,24,203,179,0,0,5,49,2.0,0.6666666666666666,,,0,1,36,127,5,4,,35.0,14.0,3459.0,2564.0,94098.0,94098.0,94098.0,,,107,,,,,1.0.1781,55
blueberry_melon bubblegum candy red_white_candy_machine,,25,blueberry red_white_candy,24,39.48936170212766,81.91489361702128,52.48936170212766,27,0,285,hard,1.0,48,22,206,184,0,2,8,37,2.0,0.75,,,1,1,25,143,9,8,,19.0,18.0,3402.0,1836.0,6444.0,6497.0,6497.0,,,83,,,,,1.0.1820,48
blueberry_melon bubblegum candy red_white_candy_machine,,25,blueberry red_white_candy,24,37.725806451612904,77.96774193548387,30.048387096774192,28,1,285,hard,1.0,64,30,169,139,0,0,7,55,3.0,0.6666666666666666,,,0,3,44,82,11,9,,30.5,17.5,6281.5,2586.0,27975.0,27975.0,28692.0,,,142,,,,,1.0.1895,63
bomb candy jelly soda waffle,,29,jelly soda waffle,70,27.710526315789473,57.3421052631579,38.0921052631579,10,2,286,normal,1.0,77,1,79,78,0,22,1,53,8.5,0.02142857142857143,,,20,1,52,2,0,0,,27.5,16.5,2856.0,1601.0,3591.0,3591.0,3591.0,,,55,,,,,1.0.1746,76
bomb candy jelly soda waffle,,29,jelly soda waffle,70,22.462962962962962,46.25925925925926,48.333333333333336,4,0,286,normal,1.0,54,0,54,54,0,17,0,37,9.0,,,,17,0,37,,1,1,,34.0,13.5,3415.0,4384.0,94214.0,94214.0,94214.0,,,36,,,,,1.0.1781,54
bomb candy jelly soda waffle,,29,jelly soda waffle,70,42.42857142857143,88.04761904761905,48.904761904761905,8,0,286,normal,1.0,42,0,43,43,0,15,1,26,7.0,0.07142857142857142,,,14,1,26,1,0,0,,15.5,16.0,3697.0,1939.0,6546.0,6601.0,6601.0,,,21,,,,,1.0.1820,42
bomb candy jelly soda waffle,,29,jelly soda waffle,70,37.23728813559322,77.0,32.59322033898305,5,0,286,normal,1.0,59,0,60,60,0,12,0,47,10.0,0.17142857142857143,,,11,0,47,1,0,0,,30.0,17.0,6402.0,3602.5,27181.0,27181.0,28809.0,,,46,,,,,1.0.1895,59
candy melon_plant,,21,melon_plant melon_slice,16,27.263157894736842,56.421052631578945,40.73684210526316,35,0,287,normal,1.0,77,22,151,129,0,3,20,53,3.0,0.375,,,1,11,46,60,32,23,,27.5,17.5,3101.0,1637.0,3619.0,3619.0,3619.0,,,67,,,,,1.0.1746,77
candy melon_plant,,21,melon_plant melon_slice,16,23.296296296296298,47.925925925925924,48.425925925925924,29,0,287,normal,1.0,55,2,90,88,0,0,17,37,1.5,0.3125,,,0,10,31,38,10,7,,34.0,13.5,3442.0,4414.0,94250.0,94250.0,94250.0,,,59,,,,,1.0.1781,54
candy melon_plant,,21,melon_plant melon_slice,16,43.45238095238095,90.0952380952381,48.904761904761905,23,0,287,normal,1.0,43,4,79,75,0,1,14,27,2.0,0.375,,,0,6,20,35,4,3,,16.0,16.0,3726.5,1970.0,6581.0,6612.0,6612.0,,,36,,,,,1.0.1820,43
candy melon_plant,,21,melon_plant melon_slice,16,38.08474576271186,78.71186440677967,32.610169491525426,28,0,287,normal,1.0,59,0,78,78,0,1,11,47,3.0,0.25,,,1,4,43,22,12,9,,30.0,18.0,6420.0,3646.5,27222.0,27222.0,29101.0,,,59,,,,,1.0.1895,59
bubble bubble_spawner candy caramel,,25,bubble caramel,98,27.142857142857142,56.16883116883117,40.84415584415584,29,4,288,normal,1.0,78,15,127,112,0,18,1,58,4.0,0.1530612244897959,,,9,0,53,34,12,7,,29.0,18.0,2799.0,754.0,4297.0,4297.0,4297.0,,,59,,,,,1.0.1746,77
bubble bubble_spawner candy caramel,,25,bubble caramel,98,23.942307692307693,49.19230769230769,47.75,14,2,288,normal,1.0,52,0,59,59,0,11,0,41,6.0,0.1020408163265306,,,8,0,39,7,3,3,,29.0,12.0,3415.0,3452.0,94272.0,94272.0,94272.0,,,39,,,,,1.0.1781,52
bubble bubble_spawner candy caramel,,25,bubble caramel,98,44.18604651162791,91.6046511627907,51.2093023255814,9,0,288,normal,1.0,43,1,50,49,0,16,0,27,6.0,0.2602040816326531,,,13,0,27,6,3,3,,16.0,14.0,3677.0,2004.0,5209.0,5729.0,5729.0,,,23,,,,,1.0.1820,43
bubble bubble_spawner candy caramel,,25,bubble caramel,98,39.30508474576271,81.13559322033899,32.6271186440678,5,4,288,normal,1.0,59,1,73,72,0,11,1,47,7.0,0.13265306122448978,,,7,1,46,13,1,1,,30.0,17.0,7679.0,3676.5,27237.0,27237.0,28219.0,,,65,,,,,1.0.1895,59
candy jelly jelly_pot licorice_machine macarons,,27,jelly jelly_pot licorice macarons,45,25.753246753246753,53.27272727272727,41.35064935064935,37,4,289,super_hard,1.0,79,31,228,197,0,16,9,52,2.0,0.24444444444444446,,,0,2,39,131,47,23,,29.0,17.0,2406.0,773.0,4307.0,4307.0,4307.0,,,167,,,,,1.0.1746,76
candy jelly jelly_pot licorice_machine macarons,,27,jelly jelly_pot licorice macarons,45,25.076923076923077,51.46153846153846,47.75,26,2,289,super_hard,1.0,54,8,127,119,0,5,8,39,2.5,0.22222222222222224,,,0,4,34,68,18,14,,29.0,12.0,3487.0,3662.0,94313.0,94313.0,94313.0,,,107,,,,,1.0.1781,54
candy jelly jelly_pot licorice_machine macarons,,27,jelly jelly_pot licorice macarons,45,45.2093023255814,93.62790697674419,51.23255813953488,27,2,289,super_hard,1.0,44,21,116,95,0,3,13,27,2.0,0.2,,,1,6,20,53,7,7,,16.0,14.0,3710.0,2751.0,5242.0,5763.0,5763.0,,,62,,,,,1.0.1820,42
candy jelly jelly_pot licorice_machine macarons,,27,jelly jelly_pot licorice macarons,45,40.52542372881356,83.59322033898304,32.6271186440678,38,0,289,super_hard,1.0,59,4,110,106,0,5,7,47,1.0,0.25555555555555554,,,1,4,41,48,14,13,,30.0,17.0,7712.0,3710.0,27271.0,27271.0,28249.0,,,102,,,,,1.0.1895,58
candy cookie milkshake,,30,cookie melon_slice,77,25.364864864864863,52.648648648648646,41.32432432432432,6,1,290,normal,1.0,73,2,77,75,0,34,0,40,8.0,0.025974025974025976,,,32,0,40,1,1,1,,27.5,18.5,2522.0,1123.0,3557.0,3557.0,3557.0,,,43,,,,,1.0.1746,73
candy cookie milkshake,,30,cookie melon_slice,77,26.037735849056602,53.37735849056604,50.283018867924525,6,0,290,normal,1.0,53,0,54,54,0,14,0,39,11.0,0.11688311688311688,,,13,0,39,1,0,0,,25.0,15.0,3703.0,2914.0,94485.0,94485.0,94485.0,,,44,,,,,1.0.1781,52
candy cookie milkshake,,30,cookie melon_slice,77,44.04651162790697,91.44186046511628,54.97674418604651,3,0,290,normal,1.0,43,0,44,44,0,16,1,26,10.0,0.11688311688311688,,,15,1,26,1,1,1,,14.0,15.0,3717.0,2556.5,5401.0,5927.0,5927.0,,,27,,,,,1.0.1820,43
candy cookie milkshake,,30,cookie melon_slice,77,39.175438596491226,80.98245614035088,29.666666666666668,6,1,290,normal,1.0,57,0,59,59,0,12,0,45,9.0,0.05194805194805195,,,10,0,45,2,1,1,,28.0,19.0,7946.0,3865.5,27428.0,27428.0,28410.0,,,46,,,,,1.0.1895,57
bubblegum candy waffle,,28,gum waffle,36,26.54794520547945,55.013698630136986,40.23287671232877,7,0,291,normal,1.0,73,1,75,74,0,2,31,40,8.0,0.1111111111111111,,,2,30,40,1,1,1,,29.0,20.0,2566.0,1144.0,3595.0,3595.0,3595.0,,,45,,,,,1.0.1746,73
bubblegum candy waffle,,28,gum waffle,36,26.566037735849058,54.45283018867924,49.54716981132076,6,0,291,normal,1.0,53,0,53,53,0,1,13,39,11.0,,,,1,13,39,,0,0,,25.0,15.0,3719.0,2962.0,94529.0,94529.0,94529.0,,,44,,,,,1.0.1781,53
bubblegum candy waffle,,28,gum waffle,36,44.41860465116279,92.16279069767442,55.04651162790697,2,0,291,normal,1.0,44,2,46,44,0,1,15,27,9.0,0.3611111111111111,,,1,14,27,1,0,0,,14.0,15.0,3756.0,2600.5,5419.0,5960.0,5960.0,,,25,,,,,1.0.1820,44
bubblegum candy waffle,,28,gum waffle,36,40.285714285714285,83.23214285714286,30.160714285714285,2,0,291,normal,1.0,56,0,56,56,0,2,10,44,14.0,,,,2,10,44,,0,0,,25.5,19.5,6890.5,3900.5,27464.0,27464.0,28459.0,,,47,,,,,1.0.1895,56
bubble bubble_spawner candy cookie milkshake plus3_red_white_candy,,25,bubble cookie,70,27.45205479452055,56.83561643835616,40.24657534246575,29,0,292,normal,1.0,74,4,80,76,0,1,2,70,4.0,0.07142857142857142,,,1,1,68,3,5,2,,30.0,20.0,2660.0,1154.0,3636.0,3636.0,3636.0,,,48,,,,,1.0.1746,74
bubble bubble_spawner candy cookie milkshake plus3_red_white_candy,,25,bubble cookie,70,27.39622641509434,56.094339622641506,49.58490566037736,13,0,292,normal,1.0,54,2,58,56,0,0,1,52,5.5,0.07142857142857142,,,0,1,52,2,0,0,,25.0,15.0,3854.0,2972.0,94583.0,94583.0,94583.0,,,49,,,,,1.0.1781,54
bubble bubble_spawner candy cookie milkshake plus3_red_white_candy,,25,bubble cookie,70,45.18604651162791,93.74418604651163,48.44186046511628,11,0,292,normal,1.0,43,2,45,43,0,1,1,41,5.0,,,,1,1,41,,0,0,,16.0,15.0,3803.0,3000.0,5455.0,5982.0,5982.0,,,20,,,,,1.0.1820,43
bubble bubble_spawner candy cookie milkshake plus3_red_white_candy,,25,bubble cookie,70,39.836363636363636,82.30909090909091,30.581818181818182,11,1,292,normal,1.0,55,0,57,57,0,0,2,53,7.0,0.049999999999999996,,,0,2,51,2,1,1,,23.0,20.0,8011.0,4841.0,27527.0,27527.0,28494.0,,,48,,,,,1.0.1895,55
candy licorice_machine red_white_candy_machine soda soda_can,,26,licorice red_white_candy soda soda_can,137,25.753424657534246,53.205479452054796,36.58904109589041,43,6,293,normal,1.0,73,33,222,189,0,3,1,69,2.0,0.48540145985401456,,,0,0,44,122,55,29,,30.0,20.0,2731.0,1166.0,3679.0,3679.0,3679.0,,,146,,,,,1.0.1746,73
candy licorice_machine red_white_candy_machine soda soda_can,,26,licorice red_white_candy soda soda_can,137,27.425925925925927,56.148148148148145,55.53703703703704,32,2,293,normal,1.0,55,16,182,166,0,1,0,53,2.0,0.510948905109489,,,0,0,27,115,20,15,,24.5,16.0,3836.0,3004.0,94613.0,94613.0,94613.0,,,125,,,,,1.0.1781,54
candy licorice_machine red_white_candy_machine soda soda_can,,26,licorice red_white_candy soda soda_can,137,44.266666666666666,91.82222222222222,48.75555555555555,17,3,293,normal,1.0,44,9,126,117,0,0,1,44,3.0,0.437956204379562,,,0,1,24,75,15,12,,16.0,15.0,4035.0,3038.0,5495.0,6001.0,6001.0,,,71,,,,,1.0.1820,44
candy licorice_machine red_white_candy_machine soda soda_can,,26,licorice red_white_candy soda soda_can,137,38.89090909090909,80.4,30.618181818181817,35,2,293,normal,1.0,56,10,118,108,0,2,0,53,2.0,0.5109489051094891,,,2,0,41,54,19,15,,23.0,20.0,8060.0,4888.0,27554.0,27554.0,28534.0,,,93,,,,,1.0.1895,56
blueberry_melon candy cookie jelly macarons,,26,blueberry cookie macarons,74,25.84722222222222,53.513888888888886,36.56944444444444,23,7,294,normal,1.0,72,2,83,81,0,28,0,44,4.0,0.013513513513513514,,,22,0,44,9,7,6,,27.5,20.0,2076.0,752.0,3709.0,3709.0,3709.0,,,39,,,,,1.0.1746,72
blueberry_melon candy cookie jelly macarons,,26,blueberry cookie macarons,74,27.12727272727273,55.6,65.92727272727272,13,0,294,normal,1.0,55,0,56,56,0,26,0,29,4.0,0.1891891891891892,,,25,0,29,1,2,2,,21.0,14.0,3096.0,2121.0,94636.0,94636.0,94636.0,,,36,,,,,1.0.1781,55
blueberry_melon candy cookie jelly macarons,,26,blueberry cookie macarons,74,46.97727272727273,97.3409090909091,48.59090909090909,13,1,294,normal,1.0,44,1,47,46,0,19,0,25,4.5,0.1891891891891892,,,17,0,25,2,0,0,,15.5,14.0,4130.0,4449.0,5524.0,6020.0,6020.0,,,18,,,,,1.0.1820,44
blueberry_melon candy cookie jelly macarons,,26,blueberry cookie macarons,74,39.375,81.44642857142857,31.071428571428573,9,2,294,normal,1.0,56,1,62,61,0,13,2,41,6.0,0.15540540540540543,,,10,2,39,6,3,3,,25.5,19.5,6548.0,4012.0,27581.0,27581.0,27653.0,,,52,,,,,1.0.1895,55
bubble bubble_spawner candy chocolate red_white_candy_machine waffle,,28,bubble chocolate red_white_candy waffle,87,26.930555555555557,55.69444444444444,36.59722222222222,38,14,295,hard,1.0,74,43,251,208,0,6,22,44,2.0,0.22988505747126436,,,1,8,38,139,43,23,,27.5,20.5,2212.0,2821.0,3783.0,3783.0,3783.0,,,130,,,,,1.0.1746,73
bubble bubble_spawner candy chocolate red_white_candy_machine waffle,,28,bubble chocolate red_white_candy waffle,87,27.732142857142858,56.80357142857143,65.75,31,8,295,hard,1.0,56,15,160,145,0,1,25,30,1.5,0.1839080459770115,,,0,11,24,96,23,16,,23.0,12.0,3096.0,1233.0,94677.0,94677.0,94677.0,,,115,,,,,1.0.1781,55
bubble bubble_spawner candy chocolate red_white_candy_machine waffle,,28,bubble chocolate red_white_candy waffle,87,48.02272727272727,99.45454545454545,48.59090909090909,28,15,295,hard,1.0,45,21,188,167,0,2,17,25,2.0,0.1724137931034483,,,0,6,18,122,7,7,,15.5,14.5,4163.0,4492.0,6041.0,6230.0,6230.0,,,80,,,,,1.0.1820,45
bubble bubble_spawner candy chocolate red_white_candy_machine waffle,,28,bubble chocolate red_white_candy waffle,87,40.527272727272724,83.76363636363637,30.472727272727273,33,4,295,hard,1.0,55,12,143,131,0,4,10,41,2.0,0.20689655172413793,,,1,2,35,79,16,13,,28.0,20.0,7278.0,3202.0,27604.0,27604.0,27735.0,,,91,,,,,1.0.1895,55
blueberry_melon bubblegum candy soda soda_can,,29,gum melon_slice soda soda_can,111,25.506849315068493,52.89041095890411,37.56164383561644,12,3,296,normal,1.0,73,3,85,82,0,26,1,46,8.0,0.06306306306306306,,,18,1,45,9,9,3,,28.0,20.0,2245.0,2224.0,3486.0,3486.0,3486.0,,,48,,,,,1.0.1746,73
blueberry_melon bubblegum candy soda soda_can,,29,gum melon_slice soda soda_can,111,26.88679245283019,55.094339622641506,63.056603773584904,7,0,296,normal,1.0,53,1,56,55,0,20,0,33,10.0,0.13063063063063063,,,18,0,33,2,3,3,,28.0,15.0,3573.0,5541.0,94790.0,94790.0,94790.0,,,47,,,,,1.0.1781,53
blueberry_melon bubblegum candy soda soda_can,,29,gum melon_slice soda soda_can,111,47.31111111111111,98.02222222222223,52.666666666666664,8,2,296,normal,1.0,45,0,51,51,0,21,0,24,7.0,0.09009009009009009,,,17,0,24,6,3,3,,14.0,14.0,3708.0,3708.0,6141.0,6330.0,6330.0,,,21,,,,,1.0.1820,45
blueberry_melon bubblegum candy soda soda_can,,29,gum melon_slice soda soda_can,111,42.25925925925926,87.44444444444444,26.48148148148148,10,1,296,normal,1.0,54,0,55,55,0,16,1,37,8.0,0.02702702702702703,,,15,1,37,1,0,0,,28.0,18.5,7739.5,3314.0,27710.0,27710.0,27837.0,,,38,,,,,1.0.1895,54
candy caramel licorice_machine milkshake,,24,caramel licorice,100,23.88,49.64,37.8,46,13,297,normal,1.0,77,36,194,158,0,9,18,48,2.0,0.24,,,2,6,46,83,45,22,,28.0,20.0,2302.0,2273.0,3513.0,3513.0,3513.0,,,99,,,,,1.0.1746,77
candy caramel licorice_machine milkshake,,24,caramel licorice,100,27.28301886792453,55.886792452830186,63.075471698113205,28,7,297,normal,1.0,53,17,129,112,0,3,17,33,2.0,0.22,,,0,7,27,62,5,5,,28.0,15.0,3686.0,4666.0,94814.0,94814.0,94814.0,,,94,,,,,1.0.1781,51
candy caramel licorice_machine milkshake,,24,caramel licorice,100,45.37777777777778,94.13333333333334,52.68888888888889,29,3,297,normal,1.0,47,2,95,93,0,4,17,24,2.0,0.27,,,1,9,23,48,8,6,,14.0,14.0,3754.0,3754.0,6356.0,6571.0,6571.0,,,42,,,,,1.0.1820,46
candy caramel licorice_machine milkshake,,24,caramel licorice,100,41.94444444444444,86.75925925925925,26.555555555555557,26,3,297,normal,1.0,54,6,97,91,0,1,15,38,3.0,0.20500000000000002,,,0,6,34,40,17,14,,28.0,19.5,7771.5,3354.0,27750.0,27750.0,27878.0,,,47,,,,,1.0.1895,54
bubble bubble_spawner candy cookie red_white_candy_machine,,27,bubble cookie red_white_candy,89,20.746835443037973,43.151898734177216,41.0,20,1,298,normal,1.0,78,1,83,82,2,23,2,52,6.0,0.056179775280898875,,,21,2,52,3,7,4,,29.0,22.0,2145.0,1394.0,3537.0,3537.0,3537.0,,,49,,,,,1.0.1746,78
bubble bubble_spawner candy cookie red_white_candy_machine,,27,bubble cookie red_white_candy,89,27.313725490196077,56.13725490196079,51.01960784313726,5,2,298,normal,1.0,51,0,57,57,0,17,0,34,8.0,0.07865168539325842,,,15,0,33,7,1,0,,28.0,16.0,3707.0,4689.0,94836.0,94836.0,94836.0,,,34,,,,,1.0.1781,51
bubble bubble_spawner candy cookie red_white_candy_machine,,27,bubble cookie red_white_candy,89,44.869565217391305,93.06521739130434,54.93478260869565,6,0,298,normal,1.0,46,3,50,47,0,13,1,32,7.0,0.056179775280898875,,,12,1,32,1,0,0,,15.0,14.0,3562.5,3768.0,6388.0,6591.0,6591.0,,,23,,,,,1.0.1820,46
bubble bubble_spawner candy cookie red_white_candy_machine,,27,bubble cookie red_white_candy,89,43.37735849056604,89.52830188679245,25.07547169811321,2,0,298,normal,1.0,53,0,56,56,0,13,0,40,10.0,0.23595505617977527,,,12,0,39,3,0,0,,28.0,19.0,7224.0,3386.0,27003.0,27003.0,27862.0,,,35,,,,,1.0.1895,53
bubblegum candy jelly jelly_pot melon_plant,,26,gum jelly jelly_pot melon_slice,43,21.94871794871795,45.57692307692308,40.43589743589744,47,9,299,super_hard,1.0,81,95,431,336,0,4,21,53,2.0,0.32558139534883723,,,3,7,43,266,43,19,,28.5,21.0,2158.0,1420.0,3584.0,3584.0,3584.0,,,201,,,,,1.0.1746,81
bubblegum candy jelly jelly_pot melon_plant,,26,gum jelly jelly_pot melon_slice,43,28.431372549019606,58.372549019607845,51.01960784313726,30,11,299,super_hard,1.0,53,42,221,179,0,3,15,33,2.0,0.3023255813953488,,,0,7,24,130,17,9,,28.0,16.0,3834.0,4714.0,94865.0,94865.0,94865.0,,,129,,,,,1.0.1781,52
bubblegum candy jelly jelly_pot melon_plant,,26,gum jelly jelly_pot melon_slice,43,45.55555555555556,94.5111111111111,54.82222222222222,29,5,299,super_hard,1.0,45,12,154,142,0,1,12,32,2.0,0.2558139534883721,,,0,5,27,97,12,12,,14.0,14.0,3474.0,3800.0,6406.0,6615.0,6615.0,,,62,,,,,1.0.1820,45
bubblegum candy jelly jelly_pot melon_plant,,26,gum jelly jelly_pot melon_slice,43,42.75925925925926,88.24074074074075,26.40740740740741,27,3,299,super_hard,1.0,55,5,101,96,0,2,12,40,3.0,0.2558139534883721,,,1,5,37,42,12,10,,28.0,20.0,7818.0,4816.0,27050.0,27050.0,27910.0,,,75,,,,,1.0.1895,55
candy coin,,20,coin,0,20.064102564102566,42.0,41.794871794871796,78,0,300,bonus,1.0,78,2,80,78,0,26,3,49,0.0,,,,26,3,49,,0,0,,27.0,21.0,1782.0,1609.0,2312.0,2312.0,2312.0,,,57,,,,,1.0.1746,78
candy coin,,20,coin,0,27.056603773584907,55.471698113207545,50.56603773584906,53,0,300,bonus,1.0,53,1,54,53,0,21,0,32,0.0,,,,21,0,32,,0,0,,31.0,14.0,3986.0,4882.0,96017.0,96017.0,96017.0,,,38,,,,,1.0.1781,53
candy coin,,20,coin,0,48.44444444444444,100.55555555555556,54.86666666666667,45,0,300,bonus,1.0,45,1,46,45,0,13,0,32,0.0,,,,13,0,32,,0,0,,13.0,13.0,3490.0,3490.0,5873.0,6557.0,6557.0,,,25,,,,,1.0.1820,45
candy coin,,20,coin,0,40.46296296296296,83.61111111111111,28.40740740740741,53,0,300,bonus,1.0,54,1,54,53,0,11,1,42,0.0,,,,10,1,42,,0,0,,26.5,20.0,7980.5,4066.0,27186.0,27186.0,27209.0,,,39,,,,,1.0.1895,53
candy ice_cream,,30,ice_cream,108,20.58974358974359,43.07692307692308,39.41025641025641,8,1,301,normal,1.0,77,1,81,80,0,0,26,52,9.5,0.05555555555555555,,,0,24,52,2,4,2,,27.0,21.0,2157.0,1982.0,2631.0,2631.0,2631.0,,,56,,,,,1.0.1746,77
candy ice_cream,,30,ice_cream,108,27.27777777777778,55.907407407407405,53.907407407407405,5,0,301,normal,1.0,54,0,54,54,0,0,21,33,9.0,,,,0,21,33,,2,2,,29.5,13.5,4063.0,5357.0,96378.0,96378.0,96378.0,,,39,,,,,1.0.1781,54
candy ice_cream,,30,ice_cream,108,47.4,98.4888888888889,54.93333333333333,7,0,301,normal,1.0,46,2,47,45,0,0,13,32,11.0,,,,0,13,32,,0,0,,13.0,13.0,3813.0,3813.0,6423.0,6926.0,6926.0,,,28,,,,,1.0.1820,46
